Sync time,VO_lat,Vo_long,GPS_lat,GPS_LONG
1758638187.955876,47.69432068391099,-2.8172281294197967,47.6944257,-2.8175844
1758638188.061627,47.694316145753874,-2.817286159573788,47.69443181761143,-2.8176070305625998
1758638188.178596,47.69431863226302,-2.817321532270329,47.694439,-2.8176336
1758638188.2787564,47.694320641860834,-2.8173544212986807,47.694439,-2.8176336
1758638188.3871064,47.694340640512245,-2.817354731696859,47.694448006049825,-2.8176689094334355
1758638188.5004487,47.69436785093806,-2.817346033959301,47.69446169344565,-2.817725579073271
1758638188.6104188,47.694388729864954,-2.8173681711010525,47.6944635,-2.8177332
1758638188.7283435,47.694396092351525,-2.817401975953257,47.6944752,-2.8177846
1758638188.8361368,47.69439959194138,-2.817438186912209,47.69447743526139,-2.8177952636323162
1758638188.9489613,47.69441103552806,-2.8174594793112,47.6944861,-2.8178366
1758638189.057448,47.69442063439939,-2.817494383947267,47.69449036544391,-2.817858721763051
1758638189.1678455,47.69443087075719,-2.8175159491256947,47.6944963,-2.8178895
1758638189.278655,47.69441827955451,-2.8175705735270045,47.6944963,-2.8178895
1758638189.394193,47.694427862465524,-2.817589906220582,47.69450399918393,-2.8179302742495893
1758638189.5021138,47.69444595196865,-2.81758152013628,47.69451448894668,-2.81798697706084
1758638189.616723,47.69449852657205,-2.8175447030997804,47.694515898390506,-2.817994685970154
1758638189.7347915,47.69453603160057,-2.8175160143082767,47.6945248,-2.8180477
1758638189.8790994,47.69455354491156,-2.8175436626565413,47.69453006797152,-2.8180817196714787
1758638189.9637325,47.69453407055178,-2.8176150214990114,47.6945331,-2.8181013
1758638190.0690434,47.6945031723581,-2.81771883660955,47.69453726625809,-2.8181302501523358
1758638190.18026,47.694526701588366,-2.8177109233094315,47.6945409,-2.8181555
1758638190.2915862,47.69451188381171,-2.8177509875333246,47.6945409,-2.8181555
1758638190.41148,47.694486978962935,-2.8178096566197888,47.694547992908674,-2.8182078341640144
1758638190.5246103,47.69445723293231,-2.8178817261073883,47.6945556,-2.8182661
1758638190.6309392,47.69447245396672,-2.8179138992201462,47.69455662573064,-2.8182745967239464
1758638190.7491295,47.69446656928783,-2.8179401314681,47.6945623,-2.8183216
1758638190.8590598,47.69454942822143,-2.817894181788924,47.69456481893872,-2.818345964217619
1758638190.9708314,47.69457946458611,-2.8178864583943053,47.6945681,-2.8183777
1758638191.08311,47.69457756125489,-2.8179196882970263,47.69457147401307,-2.818415691387147
1758638191.1967509,47.69456145224558,-2.8179684030234893,47.6945731,-2.818434
1758638191.3071823,47.694582965270484,-2.81796476121712,47.6945731,-2.818434
1758638191.4178033,47.6945862706287,-2.817979118696909,47.69457779780547,-2.8184918410426896
1758638191.528376,47.69459922197497,-2.8180306392533643,47.6945822,-2.8185477
1758638191.652976,47.694570795797944,-2.818082791381934,47.694583731194335,-2.818569286105544
1758638191.754454,47.69454388411554,-2.8181392103959135,47.6945863,-2.8186055
1758638191.8642895,47.69451497531468,-2.8181890482947125,47.69458771113099,-2.8186333820020617
1758638191.9765463,47.694549679487025,-2.818184644904849,47.6945892,-2.8186628
1758638192.092538,47.69455855927957,-2.8181988407776943,47.69459096889057,-2.818707176080822
1758638192.2020357,47.69460145004924,-2.8181942960012556,47.6945915,-2.8187205
1758638192.3149433,47.694603974289656,-2.8182139852718193,47.6945915,-2.8187205
1758638192.4239757,47.6946052680999,-2.8182445824025137,47.694593358421116,-2.818783824065301
1758638192.5387366,47.6946090401444,-2.81827697634897,47.694594,-2.8188379
1758638192.6441214,47.6946622064053,-2.818257232537037,47.69459382905055,-2.8188549094707254
1758638192.7546606,47.69468537900096,-2.818272957875692,47.6945934,-2.8188976
1758638192.862115,47.69467879376615,-2.818319705982635,47.694592702723895,-2.8189254910441615
1758638192.972155,47.69463921314163,-2.8184070158683223,47.6945919,-2.8189576
1758638193.0795414,47.69464954330154,-2.8184320397860527,47.694590557856145,-2.8189964582601386
1758638193.1944056,47.694689039740595,-2.818437079262371,47.6945898,-2.8190184
1758638193.3015156,47.69469961509506,-2.818458233869825,47.6945898,-2.8190184
1758638193.4108891,47.69473105249335,-2.818467220878723,47.69458713273915,-2.8190765081827625
1758638193.520254,47.69476295679154,-2.8184679054857047,47.6945834,-2.819141
1758638193.6294973,47.69478039473216,-2.8185025769556793,47.69458292850646,-2.8191496116907655
1758638193.739802,47.694827644594696,-2.8184943416921993,47.69458,-2.8192031
1758638193.8515117,47.694873499119915,-2.818490417022605,47.69457881589783,-2.8192253467681634
1758638193.9560294,47.694868210359864,-2.8185344118473514,47.6945767,-2.8192651
1758638194.066089,47.69486964641177,-2.8185680236728547,47.69457392475048,-2.8192965864672694
1758638194.175175,47.694833427684024,-2.818641503138911,47.6945712,-2.8193275
1758638194.284575,47.69481196273756,-2.818716700773903,47.6945712,-2.8193275
1758638194.400031,47.69480646750655,-2.8187575308912534,47.694566135924575,-2.8193801663844145
1758638194.5103147,47.69479186099256,-2.818807589964236,47.69455999233213,-2.8194486993044436
1758638194.6214583,47.694772031776736,-2.8188505176291634,47.69455939692011,-2.8194555961593877
1758638194.7330215,47.69475718860042,-2.8189005533001468,47.6945545,-2.8195137
1758638194.840161,47.69472921643599,-2.818945030765608,47.694553248906125,-2.819528811251491
1758638194.9635634,47.69467757715534,-2.819017027769053,47.6945494,-2.8195753
1758638195.0712385,47.694678871155176,-2.8190726624732854,47.69454689760917,-2.8196094993413077
1758638195.1828709,47.69463754725972,-2.8191315938591597,47.6945449,-2.8196368
1758638195.294719,47.694611235833534,-2.8191701909271685,47.6945449,-2.8196368
1758638195.4145994,47.69460018993549,-2.819193243254255,47.694540743277386,-2.8196965776299026
1758638195.5782535,47.694577180302744,-2.8192233227740098,47.6945365,-2.8197563
1758638195.7148762,47.69454464095427,-2.8192637645509393,47.694532629392654,-2.81981445835654
1758638195.8343108,47.69451227752936,-2.8193061023087416,47.694531871443445,-2.819825790986461
1758638195.943518,47.69447524930526,-2.819351104279828,47.6945287,-2.8198732
1758638196.0750854,47.6944502379293,-2.8193765224191254,47.6945260244994,-2.8199073274965065
1758638196.2752702,47.69445084362136,-2.8194055073728137,47.6945242,-2.8199306
1758638196.349082,47.694436423862875,-2.8194329036099717,47.6945227615571,-2.819949667731425
1758638196.4562085,47.694421105957346,-2.8194633103472704,47.694517992804165,-2.820010526928648
1758638196.5643232,47.69439715592053,-2.8194991273772123,47.6945152,-2.8200441
1758638196.672901,47.694404168787344,-2.8195034331189404,47.69451233644588,-2.8200763436194123
1758638196.7832162,47.69438879597833,-2.819532258060889,47.6945102,-2.8201004
1758638196.8925471,47.694361065252444,-2.819570271005401,47.6945065079697,-2.8201438582733003
1758638197.0004313,47.69437611299526,-2.819577778169674,47.6945054,-2.8201569
1758638197.1133168,47.69438724873576,-2.819582117331011,47.6945007110268,-2.820212093122038
1758638197.219168,47.694437409880834,-2.819569523822386,47.6945006,-2.8202134
1758638197.3283658,47.6945007321685,-2.81952060427431,47.694500014145376,-2.8202204684633814
1758638197.4406855,47.694497933135715,-2.8195376224209583,47.69449484743882,-2.820282329843369
1758638197.5488446,47.69447780859889,-2.819560680767759,47.6944914,-2.8203225
1758638197.658601,47.69444479138831,-2.819590407004572,47.69448981006512,-2.8203453177140503
1758638197.7684171,47.69439397313319,-2.8196445692598884,47.6944877,-2.8203756
1758638197.878372,47.69440040719721,-2.8196817561993965,47.69448525305727,-2.8204088533242655
1758638197.9868371,47.69438851900308,-2.819694542975118,47.6944838,-2.8204286
1758638198.0960991,47.69438353958025,-2.819708505760527,47.69448114451291,-2.820470444038887
1758638198.204926,47.69434674693441,-2.819745841268044,47.6944805,-2.8204806
1758638198.315281,47.69434957279799,-2.8197534410051692,47.6944805,-2.8204806
1758638198.4230006,47.69436484779874,-2.8197659983009986,47.69447809361924,-2.8205347779999603
1758638198.5323076,47.694348525391284,-2.8198006374426603,47.6944755,-2.820581
1758638198.642835,47.694317777263976,-2.8198609702373956,47.694474738258066,-2.8205943304838597
1758638198.75202,47.69428428687927,-2.819913233362633,47.6944727,-2.82063
1758638198.8619778,47.69424263348997,-2.819974010980521,47.6944713559085,-2.8206522006838184
1758638198.9694932,47.69421903796818,-2.820017906629603,47.6944698,-2.8206779
1758638199.080267,47.6942359425725,-2.820022620305184,47.694467731612164,-2.820708150172069
1758638199.187162,47.69422135332652,-2.8200509763491013,47.6944666,-2.8207247
1758638199.2915747,47.694216581792325,-2.820067781857847,47.6944666,-2.8207247
1758638199.399654,47.69423810426006,-2.82008808353719,47.694464835494344,-2.820765367654179
1758638199.5103164,47.69423399487561,-2.820120252350176,47.694463647821145,-2.8208186442253598
1758638199.6166658,47.69425306752881,-2.8201297684046636,47.69446359689198,-2.82082168588749
1758638199.724572,47.694342697726235,-2.8204224714917796,47.6944633,-2.8208681
1758638199.8327525,47.69437007466379,-2.8204773041580693,47.694463214386836,-2.8208759935340404
1758638199.9418285,47.69440019470276,-2.8204974882277667,47.6944628,-2.8209142
1758638200.0480936,47.69440839536224,-2.820545474607486,47.69446257275393,-2.820929100849614
1758638200.1554945,47.69440201792998,-2.8205999257528527,47.6944621,-2.8209601
1758638200.263445,47.69440895128218,-2.820635155451661,47.6944621,-2.8209601
1758638200.3722625,47.69442432457686,-2.8206519807622046,47.69446142040826,-2.820985301527099
1758638200.479218,47.69448881800134,-2.820631848805335,47.694459819001054,-2.82103207009092
1758638200.5863914,47.694527718863654,-2.8206304895421312,47.6944592,-2.8210478
1758638200.697794,47.69455246981132,-2.820630599851538,47.69445821403046,-2.821082966246725
1758638200.803579,47.694562821589905,-2.8206359287251175,47.694458,-2.8210906
1758638200.9139502,47.69455448030683,-2.820665840559634,47.69445760671851,-2.8211315995951827
1758638201.0220838,47.69456026722498,-2.8206768984454644,47.69445762581571,-2.821134939655979
1758638201.1326728,47.694534168750955,-2.820721840022492,47.694458,-2.8211732
1758638201.2427018,47.69451094738625,-2.820759295556024,47.694458,-2.8211732
1758638202.1743538,47.694474155949976,-2.8208193171043825,47.6944618,-2.8213721
1758638202.2231812,47.694450844238304,-2.820862384122114,47.6944618,-2.8213721
1758638202.3439193,47.6944060128181,-2.820925840333368,47.694462280920554,-2.82138333090946
1758638202.4486337,47.6943788984846,-2.8209671297310845,47.694464292092114,-2.8214247045006964
1758638202.5615983,47.694379046443,-2.8209683930720226,47.6944659,-2.8214509
1758638202.6720047,47.69440866568833,-2.820963486356529,47.694467534871144,-2.8214725479489275
1758638202.781182,47.694398321200694,-2.8209796864707037,47.6944688,-2.8214893
1758638202.8920872,47.69438229013665,-2.8210160887986486,47.69447124663643,-2.8215180479780524
1758638203.000312,47.69438569076393,-2.820980356784423,47.694472,-2.8215269
1758638203.116052,47.694397452695014,-2.8209366753163088,47.694476,-2.8215635
1758638203.2220995,47.6944125888582,-2.820920373959123,47.694476,-2.8215635
1758638203.3313444,47.69442221885987,-2.820910012062899,47.694476754297604,-2.821569172946545
1758638203.4409263,47.69443867192507,-2.8208816288490937,47.69448221660292,-2.821608605547126
1758638203.54318,47.69443470204631,-2.8208848247336467,47.6944864,-2.8216352
1758638203.655418,47.694418505834484,-2.8209225220704672,47.69448898622562,-2.8216489666779117
1758638203.7656434,47.69438694060026,-2.8209760706158025,47.6944929,-2.8216698
1758638203.8759222,47.69435842123993,-2.8210219543115826,47.694497120465925,-2.8216902994059208
1758638203.9848952,47.694324361791324,-2.8210736643062972,47.6944999,-2.8217038
1758638204.100763,47.69429114499311,-2.8211346431390534,47.69450679579323,-2.8217319791056825
1758638204.2107222,47.69425564828066,-2.8212016471618013,47.694508,-2.8217369
1758638204.3200402,47.694236471976346,-2.8212485886734213,47.694508388114606,-2.8217383113258476
1758638204.4293888,47.6942047528877,-2.821317944353361,47.6945181346161,-2.821773206544718
1758638204.5391057,47.694223620743884,-2.821314985335059,47.6945265,-2.8218002
1758638204.648173,47.694258540504,-2.821294413444939,47.69452998212894,-2.821809897891804
1758638204.7560174,47.694273552641185,-2.821296943223103,47.6945372,-2.82183
1758638204.8657806,47.69427776541399,-2.821312467125916,47.69454266643276,-2.8218445938709436
1758638204.9784791,47.69427188399401,-2.821345298524422,47.6945481,-2.8218591
1758638205.0874906,47.694266808640116,-2.821411413535449,47.694556579565656,-2.8218792928639824
1758638205.1985245,47.694268299247895,-2.821447585063713,47.6945599,-2.8218872
1758638205.3097343,47.69428435828184,-2.821447828521536,47.6945599,-2.8218872
1758638205.4187171,47.69431096049486,-2.8214468163741335,47.69457301678728,-2.8219144996141217
1758638205.527872,47.69432394503603,-2.8214626619203766,47.6945861,-2.8219396
1758638205.6371694,47.694299173232864,-2.8215386239634292,47.69458909399445,-2.8219449202635163
1758638205.7469072,47.69426071674785,-2.821629011368573,47.6946,-2.8219643
1758638205.8554528,47.69425630000791,-2.8216501955030724,47.69460557521206,-2.8219735787457765
1758638205.9634645,47.69426562513474,-2.8216643106623063,47.694614,-2.8219876
1758638206.0733523,47.69428097604739,-2.8216759877737623,47.69462260065312,-2.822000472118431
1758638206.1855829,47.69428225517204,-2.821693114069922,47.6946289,-2.8220099
1758638206.292701,47.69429531769717,-2.8216756106119525,47.6946289,-2.8220099
1758638206.401584,47.69431774736312,-2.821681352742378,47.694642050973826,-2.822027692493997
1758638206.5131547,47.69432497699729,-2.8217001605212992,47.694659316361424,-2.822049227258267
1758638206.62005,47.694339721107234,-2.8216919396849436,47.69466038953884,-2.8220504912016144
1758638206.7325418,47.694348195089724,-2.821710241562522,47.6946753,-2.8220676
1758638206.8312447,47.69435600340061,-2.8217277557508074,47.694677767150154,-2.8220701920691504
1758638206.9436526,47.694388437405124,-2.8216858924302857,47.6946911,-2.8220842
1758638207.052792,47.69439675558039,-2.8217208851073368,47.69469708312057,-2.822089885822657
1758638207.1622553,47.694396574210025,-2.8217901968183887,47.6947072,-2.8220995
1758638207.272664,47.69441414932555,-2.8217883388195726,47.6947072,-2.8220995
1758638207.3860402,47.69442750882598,-2.821778802246796,47.69471832483973,-2.8221088645802763
1758638207.5118544,47.69443951340492,-2.821774525539744,47.69473858838155,-2.822124058275563
1758638207.6039622,47.69445244622325,-2.821812327412189,47.6947392,-2.8221245
1758638207.7137587,47.69446468155174,-2.821848624846183,47.694755489393145,-2.822135294176177
1758638207.8244903,47.69449670224835,-2.821828285314331,47.69475731514141,-2.8221364214895095
1758638207.9321756,47.694525064016176,-2.8218085740741836,47.6947729,-2.8221459
1758638208.0447774,47.69454705322244,-2.8217742446662144,47.69477802997067,-2.822148610723139
1758638208.161317,47.69456389804518,-2.8217631982572393,47.6947905,-2.8221552
1758638208.2644975,47.69457891764957,-2.821772213665733,47.6947905,-2.8221552
1758638208.3757322,47.69458459013958,-2.8217838548156817,47.69480107801373,-2.8221598278810074
1758638208.4861605,47.69460376677766,-2.821739966178562,47.6948209365845,-2.8221674844944618
1758638208.5943398,47.694619226778066,-2.8217251963287326,47.6948263,-2.8221694
1758638208.705967,47.694615592071585,-2.82173416366995,47.69484238000678,-2.8221733748331372
1758638208.8149793,47.694614530861905,-2.8217347747352717,47.6948441,-2.8221738
1758638208.9224207,47.694612427281065,-2.8217884759564438,47.6948619,-2.8221764
1758638209.031803,47.69461625551763,-2.821824689259374,47.69486485966998,-2.8221766264228396
1758638209.143978,47.69462810401994,-2.821826320081112,47.6948802,-2.8221778
1758638209.254604,47.69463380961345,-2.821881728094793,47.6948802,-2.8221778
1758638209.363848,47.69463515035075,-2.8219165869724225,47.69488887926489,-2.822177703563723
1758638209.4783592,47.69463461547395,-2.8219361002143866,47.69490986766648,-2.8221769099767133
1758638209.58506,47.69463827515119,-2.821920255290176,47.6949168,-2.8221765
1758638209.6913135,47.69464680305292,-2.821892434005014,47.69493140694878,-2.8221749106428784
1758638209.8037286,47.694656011792475,-2.821902221559745,47.6949361,-2.8221744
1758638209.903759,47.69467202214284,-2.821924105703127,47.69495302080063,-2.822171315479051
1758638210.0168855,47.69469284996626,-2.8218953642695817,47.69495553732471,-2.8221708309372526
1758638210.1284478,47.694714949998335,-2.8218468182574847,47.6949742,-2.8221654
1758638210.242597,47.69474041325858,-2.821856574179596,47.6949742,-2.8221654
1758638210.3489668,47.69475806826427,-2.8218995320844455,47.69498046735679,-2.822162766376666
1758638210.4559257,47.69477223387865,-2.821907962234074,47.695000212960785,-2.822153148046003
1758638210.5674858,47.694789171809575,-2.8219340606891548,47.6950109,-2.8221467
1758638210.6742723,47.694811298926325,-2.821999559653672,47.695021162431566,-2.8221392524068047
1758638210.7849874,47.69482355190832,-2.8220368868048604,47.6950284,-2.822134
1758638210.8962348,47.69483866830212,-2.8220579601281464,47.695041619206556,-2.8221221510770484
1758638211.0041492,47.69484888821804,-2.822059754585494,47.6950448,-2.8221193
1758638211.1106298,47.694855719282984,-2.8220583574578395,47.695059714994386,-2.8221030550061093
1758638211.2213778,47.69487245423325,-2.822041809685044,47.6950605,-2.8221022
1758638211.3325305,47.69489171744802,-2.82204936434899,47.695063052000535,-2.8220989043701694
1758638211.440141,47.6948952652229,-2.822045319626502,47.69507925215836,-2.822077503640463
1758638211.549029,47.69490440834382,-2.822045270065053,47.6950905,-2.8220615
1758638211.658039,47.694904756818175,-2.822048612269887,47.695096691752006,-2.8220520851442115
1758638211.7674713,47.6949119858984,-2.821991113099552,47.6951051,-2.8220393
1758638211.8771453,47.69492582293357,-2.8219979731030573,47.695113896710446,-2.8220250284138215
1758638211.9893029,47.694935290878036,-2.8220075367779023,47.6951194,-2.8220161
1758638212.0989957,47.69494183980622,-2.821941682395326,47.6951309044877,-2.821995258536783
1758638212.2077954,47.69494754464367,-2.82189138843527,47.6951332,-2.8219911
1758638212.3171637,47.69496701250245,-2.821884448819771,47.69513340093738,-2.821990695057497
1758638212.4255507,47.694988101893564,-2.821885748420848,47.695147490503984,-2.821961961840839
1758638212.5352254,47.69501833012648,-2.8218867767201856,47.6951583,-2.8219371
1758638212.6586742,47.69505933522738,-2.821929393834061,47.69516325010685,-2.8219250045215194
1758638212.7604823,47.69511102969529,-2.8220168170228033,47.6951698,-2.821909
1758638212.8657346,47.69511012149736,-2.8220107057455897,47.69517516120766,-2.8218939184719143
1758638212.9749105,47.69510862089676,-2.821974435204976,47.6951805,-2.8218789
1758638213.0843124,47.69512272257995,-2.8219483723594374,47.695187162212804,-2.821857264979029
1758638213.1891694,47.695124755407946,-2.8219267687960836,47.6951902,-2.8218474
1758638213.2988305,47.69509892853036,-2.8218691011279193,47.6951902,-2.8218474
1758638213.4053574,47.69510333726833,-2.8217595420732073,47.69519773711236,-2.8218185974634697
1758638213.5151222,47.695122421969955,-2.821760660421947,47.695206161418035,-2.821782069557602
1758638213.621321,47.69513255779293,-2.8217455292939517,47.69520660407024,-2.821779970706863
1758638213.7295482,47.69514287177372,-2.821722818886092,47.6952133,-2.821748
1758638213.8347144,47.6951569148018,-2.821711189571116,47.695214559582276,-2.8217413967353266
1758638213.940644,47.695122284344045,-2.8214991567343954,47.6952199,-2.8217134
1758638214.0491333,47.695124811060325,-2.821468923318599,47.69522204422196,-2.8217015732757704
1758638214.155928,47.695158141801315,-2.821476704212079,47.6952263,-2.8216781
1758638214.273976,47.69517196782185,-2.8214918847843644,47.6952263,-2.8216781
1758638214.3795736,47.69523163699798,-2.8214684163727175,47.695229369300044,-2.8216561033496923
1758638214.4854248,47.695258473963634,-2.8214753552548375,47.69523410118175,-2.821619062391724
1758638214.595446,47.6952720266313,-2.82146623954986,47.6952354,-2.8216084
1758638214.701,47.69526530278311,-2.8214289826458434,47.69523813184456,-2.8215783497098412
1758638214.8080394,47.695242867069595,-2.821377920702869,47.6952386,-2.8215732
1758638214.916932,47.69519084988231,-2.8213153173137075,47.6952406,-2.8215374
1758638215.0239732,47.69513327385711,-2.8212074311775956,47.69524070846412,-2.8215344130650055
1758638215.1516967,47.695097387351126,-2.8211359780770704,47.6952419,-2.8215016
1758638215.2409043,47.69509981537387,-2.8211055069694884,47.6952419,-2.8215016
