frame;timestamp
212;1758638085.3872335
213;1758638085.50812
214;1758638085.6161122
215;1758638085.7337482
216;1758638085.878568
217;1758638086.7032251
218;1758638086.7124963
219;1758638086.742282
220;1758638086.8688962
221;1758638086.9740734
222;1758638087.087247
223;1758638087.1960351
224;1758638087.304418
225;1758638087.4155188
226;1758638087.5248647
227;1758638087.639485
228;1758638087.7522864
229;1758638087.8615305
230;1758638087.9710793
231;1758638088.0815682
232;1758638088.1900988
233;1758638088.2992277
234;1758638088.4008172
235;1758638088.5165927
236;1758638088.6230483
237;1758638088.732634
238;1758638088.8429117
239;1758638088.9511461
240;1758638089.0596004
241;1758638089.1707065
242;1758638089.281495
243;1758638089.3906174
244;1758638089.4993286
245;1758638089.6086066
246;1758638089.7164276
247;1758638089.825974
248;1758638089.9381497
249;1758638090.049387
250;1758638090.1688943
251;1758638090.2967827
252;1758638090.413862
253;1758638090.5244813
254;1758638090.6358135
255;1758638090.7499182
256;1758638090.8533778
257;1758638090.9925117
258;1758638091.0853302
259;1758638091.1919777
260;1758638091.324203
261;1758638091.4227169
262;1758638091.538537
263;1758638091.6477182
264;1758638091.7614052
265;1758638091.869888
266;1758638091.9828806
267;1758638092.0936208
268;1758638092.23137
269;1758638092.314739
270;1758638092.428024
271;1758638092.5407581
272;1758638092.646549
273;1758638092.7567217
274;1758638092.8725758
275;1758638092.9818373
276;1758638093.089066
277;1758638093.2021728
278;1758638093.3085074
279;1758638093.4182007
280;1758638093.5272985
281;1758638093.6383584
282;1758638093.7463846
283;1758638093.8575854
284;1758638093.964341
285;1758638094.0734184
286;1758638094.1769433
287;1758638094.2835681
288;1758638094.400241
289;1758638094.5243213
290;1758638094.6367347
291;1758638094.7528894
292;1758638094.865053
293;1758638094.9798481
294;1758638095.0875711
295;1758638095.1944335
296;1758638095.3029952
297;1758638095.4153187
298;1758638095.524513
299;1758638095.6347146
300;1758638095.7454665
301;1758638095.8613217
302;1758638095.994272
303;1758638096.1008935
304;1758638096.2135878
305;1758638096.324693
306;1758638096.4562237
307;1758638096.559837
308;1758638096.6702313
309;1758638096.7765346
310;1758638096.887489
311;1758638096.9968746
312;1758638097.107698
313;1758638097.217688
314;1758638097.3566265
315;1758638097.4351358
316;1758638097.5456476
317;1758638097.6516688
318;1758638097.7670019
319;1758638097.8774908
320;1758638098.0265849
321;1758638098.156055
322;1758638098.2460306
323;1758638098.3607068
324;1758638098.4662015
325;1758638098.5898685
326;1758638098.694282
327;1758638098.8078716
328;1758638098.9343755
329;1758638099.0446572
330;1758638099.1463413
331;1758638099.255804
332;1758638099.3696673
333;1758638099.4763176
334;1758638099.5860326
335;1758638099.6946428
336;1758638099.803793
337;1758638099.9164543
338;1758638100.5051658
339;1758638100.5144012
340;1758638100.5758586
341;1758638100.703991
342;1758638100.8118145
343;1758638100.9237442
344;1758638101.055457
345;1758638101.1429746
346;1758638101.2513802
347;1758638101.36101
348;1758638101.4737897
349;1758638101.5811858
350;1758638101.6910157
351;1758638101.8029115
352;1758638101.9116802
353;1758638102.0214987
354;1758638102.1299767
355;1758638102.23969
356;1758638102.3490705
357;1758638102.4565394
358;1758638102.566048
359;1758638102.678997
360;1758638102.7849705
361;1758638102.894415
362;1758638103.0030363
363;1758638103.1156898
364;1758638103.222635
365;1758638103.3325973
366;1758638103.4458456
367;1758638103.5553153
368;1758638103.6651092
369;1758638103.7760425
370;1758638103.88479
371;1758638103.9967256
372;1758638104.105032
373;1758638104.2051413
374;1758638104.3208177
375;1758638104.431392
376;1758638104.539888
377;1758638104.6481543
378;1758638104.7577467
379;1758638104.8681872
380;1758638104.9760273
381;1758638105.0854068
382;1758638105.1964972
383;1758638105.3055387
384;1758638105.4145672
385;1758638105.5470777
386;1758638105.637015
387;1758638105.745516
388;1758638105.8548234
389;1758638105.9634242
390;1758638106.0912924
391;1758638106.1969411
392;1758638106.3037972
393;1758638106.425111
394;1758638106.5320528
395;1758638106.6408753
396;1758638106.7494533
397;1758638106.8579812
398;1758638106.9683456
399;1758638107.0798519
400;1758638107.191243
401;1758638107.2929454
402;1758638107.405809
403;1758638107.5156677
404;1758638107.6308458
405;1758638107.756805
406;1758638107.873013
407;1758638107.9886034
408;1758638108.097163
409;1758638108.2063017
410;1758638108.318942
411;1758638108.428252
412;1758638108.5528255
413;1758638108.6659527
414;1758638108.7775743
415;1758638108.889871
416;1758638109.0028198
417;1758638109.1111805
418;1758638109.2291236
419;1758638109.336951
420;1758638109.4516072
421;1758638109.5571566
422;1758638109.6646206
423;1758638109.775496
424;1758638109.8832362
425;1758638109.9932783
426;1758638110.1025333
427;1758638110.21969
428;1758638110.3312323
429;1758638110.440446
430;1758638110.5515323
431;1758638110.6621368
432;1758638110.7700312
433;1758638110.8801565
434;1758638110.9887474
435;1758638111.1003714
436;1758638111.2030113
437;1758638111.3343801
438;1758638111.4216917
439;1758638111.5312798
440;1758638111.639332
441;1758638111.7487733
442;1758638111.859821
443;1758638111.9771686
444;1758638112.084801
445;1758638112.1955523
446;1758638112.3041723
447;1758638112.4134738
448;1758638112.5267763
449;1758638112.6379218
450;1758638112.746666
451;1758638112.858716
452;1758638112.9662464
453;1758638113.0761163
454;1758638113.186275
455;1758638113.2935212
456;1758638113.4024904
457;1758638113.511316
458;1758638113.6261678
459;1758638113.7373064
460;1758638113.8492641
461;1758638113.9548273
462;1758638114.0647957
463;1758638114.1737368
464;1758638114.2841887
465;1758638114.3927295
466;1758638114.501441
467;1758638114.6106641
468;1758638114.7201474
469;1758638114.8294325
470;1758638114.943809
471;1758638115.0511074
472;1758638115.1592934
473;1758638115.2712054
474;1758638115.3802261
475;1758638115.4915133
476;1758638115.6025152
477;1758638115.7117567
478;1758638115.820191
479;1758638115.928233
480;1758638116.0377908
481;1758638116.148156
482;1758638116.2560606
483;1758638116.3662057
484;1758638116.4758255
485;1758638116.5875783
486;1758638116.6963353
487;1758638116.8058445
488;1758638116.9146607
489;1758638117.024298
490;1758638117.1335776
491;1758638117.2416077
492;1758638117.350641
493;1758638117.459781
494;1758638117.5712562
495;1758638117.6829736
496;1758638117.788602
497;1758638117.8988357
498;1758638118.007053
499;1758638118.1187336
500;1758638118.2567644
501;1758638118.3382893
502;1758638118.4400444
503;1758638118.5564458
504;1758638118.6634212
505;1758638118.777092
506;1758638118.8945427
507;1758638118.9976504
508;1758638119.1063225
509;1758638119.2162035
510;1758638119.3294308
511;1758638119.4385297
512;1758638119.5480201
513;1758638119.6580145
514;1758638119.7690587
515;1758638119.8781812
516;1758638119.9868686
517;1758638120.0952132
518;1758638120.207087
519;1758638120.3130605
520;1758638120.423382
521;1758638120.5356553
522;1758638120.6421459
523;1758638120.752049
524;1758638120.8593972
525;1758638120.9740582
526;1758638121.0821943
527;1758638122.21849
528;1758638122.2268665
529;1758638122.291955
530;1758638122.3991191
531;1758638122.5095425
532;1758638122.6197007
533;1758638122.7232587
534;1758638122.8281028
535;1758638122.9326465
536;1758638123.0405898
537;1758638123.155018
538;1758638123.2637968
539;1758638123.3723938
540;1758638123.4855132
541;1758638123.593313
542;1758638123.7028186
543;1758638123.8115885
544;1758638123.9243643
545;1758638124.0336986
546;1758638124.1427853
547;1758638124.2526221
548;1758638124.3892903
549;1758638124.4733658
550;1758638124.5799963
551;1758638124.6895366
552;1758638124.7964962
553;1758638124.9064705
554;1758638125.0243447
555;1758638125.1390371
556;1758638125.2489843
557;1758638125.3506827
558;1758638125.4642148
559;1758638125.5735033
560;1758638125.6834204
561;1758638125.7905312
562;1758638125.9004703
563;1758638126.0098243
564;1758638126.1195734
565;1758638126.2388175
566;1758638126.338288
567;1758638126.4469914
568;1758638126.5590866
569;1758638126.6661747
570;1758638126.7764482
571;1758638126.8862193
572;1758638126.99643
573;1758638127.1073582
574;1758638127.2169113
575;1758638127.3251183
576;1758638127.4333742
577;1758638127.5429378
578;1758638127.6522574
579;1758638127.762083
580;1758638127.8713722
581;1758638127.980257
582;1758638128.0895412
583;1758638128.1977408
584;1758638128.30914
585;1758638128.4171588
586;1758638128.527082
587;1758638128.6281688
588;1758638128.7336063
589;1758638128.8385758
590;1758638128.9528582
591;1758638129.0620263
592;1758638129.1711378
593;1758638129.2817667
594;1758638129.3899806
595;1758638129.5004086
596;1758638129.6078813
597;1758638129.7173371
598;1758638129.827045
599;1758638129.9347618
600;1758638130.0442417
601;1758638130.153734
602;1758638130.263427
603;1758638130.3717184
604;1758638130.4805994
605;1758638130.5895936
606;1758638130.6995945
607;1758638130.8080528
608;1758638130.9169111
609;1758638131.0263486
610;1758638131.1360717
611;1758638131.2618263
612;1758638131.3567135
613;1758638131.4864798
614;1758638131.5743217
615;1758638131.6832583
616;1758638131.7888472
617;1758638131.8973858
618;1758638132.0038188
619;1758638132.121431
620;1758638132.2222612
621;1758638132.3342457
622;1758638132.4435897
623;1758638132.5525904
624;1758638132.662551
625;1758638132.772899
626;1758638132.8809748
627;1758638132.9899907
628;1758638133.1003587
629;1758638133.2100754
630;1758638133.3186138
631;1758638133.4332578
632;1758638133.541129
633;1758638133.6493738
634;1758638133.760322
635;1758638133.8699024
636;1758638133.9791913
637;1758638134.0863364
638;1758638134.1955266
639;1758638134.305555
640;1758638134.413981
641;1758638134.5249968
642;1758638134.6325696
643;1758638134.7410724
644;1758638134.8501766
645;1758638134.9600837
646;1758638135.0683885
647;1758638135.1784291
648;1758638135.286923
649;1758638135.396946
650;1758638135.5160806
651;1758638135.6129556
652;1758638135.743139
653;1758638135.8675463
654;1758638135.9620163
655;1758638136.070966
656;1758638136.179769
657;1758638136.2883775
658;1758638136.3985915
659;1758638136.5202518
660;1758638136.638466
661;1758638136.7387867
662;1758638136.8486626
663;1758638136.9582927
664;1758638137.0705159
665;1758638137.1847382
666;1758638137.2951114
667;1758638137.404659
668;1758638137.515031
669;1758638137.6241922
670;1758638137.7331688
671;1758638137.8442106
672;1758638137.9540203
673;1758638138.0658975
674;1758638138.17456
675;1758638138.28352
676;1758638138.388869
677;1758638138.4975207
678;1758638138.6040623
679;1758638138.7129385
680;1758638138.8200884
681;1758638138.9306335
682;1758638139.0359683
683;1758638139.1432726
684;1758638139.2505093
685;1758638139.3601532
686;1758638139.4679573
687;1758638139.5817583
688;1758638139.6901069
689;1758638139.8014822
690;1758638139.9108567
691;1758638140.0208004
692;1758638140.1322267
693;1758638140.2436209
694;1758638140.352069
695;1758638140.46462
696;1758638140.5761383
697;1758638140.6859372
698;1758638140.810651
699;1758638140.9030647
700;1758638141.014406
701;1758638141.1281123
702;1758638141.2341511
703;1758638141.3422067
704;1758638141.452701
705;1758638141.563618
706;1758638141.6737723
707;1758638141.7798052
708;1758638141.888188
709;1758638141.998629
710;1758638142.1190271
711;1758638142.2177258
712;1758638142.3265116
713;1758638142.4624639
714;1758638142.5464694
715;1758638142.659887
716;1758638142.7637928
717;1758638142.8742783
718;1758638142.9862971
719;1758638143.0983465
720;1758638143.2061312
721;1758638143.3150983
722;1758638143.4242222
723;1758638143.5333502
724;1758638143.646857
725;1758638143.7567334
726;1758638143.8700428
727;1758638143.97542
728;1758638144.0854826
729;1758638144.1983004
730;1758638144.3029258
731;1758638144.4161506
732;1758638144.524061
733;1758638144.6363046
734;1758638144.741902
735;1758638144.8540578
736;1758638144.964409
737;1758638145.0731368
738;1758638145.1840065
739;1758638145.290879
740;1758638145.4021466
741;1758638145.5125568
742;1758638145.6240158
743;1758638145.7367373
744;1758638146.3559773
745;1758638146.36532
746;1758638146.3923638
747;1758638146.5005758
748;1758638146.6102347
749;1758638146.719477
750;1758638146.827457
751;1758638146.9358456
752;1758638147.0467412
753;1758638147.1584573
754;1758638147.267127
755;1758638147.3748426
756;1758638147.4838202
757;1758638147.594083
758;1758638147.7033927
759;1758638147.8128047
760;1758638147.9183044
761;1758638148.0247917
762;1758638148.1335354
763;1758638148.2409284
764;1758638148.347589
765;1758638148.4587092
766;1758638148.5633428
767;1758638148.6813233
768;1758638148.7895167
769;1758638148.8980532
770;1758638149.0440905
771;1758638149.1202927
772;1758638149.227397
773;1758638149.3354828
774;1758638149.4447093
775;1758638149.5551426
776;1758638149.672232
777;1758638149.778174
778;1758638149.8873997
779;1758638149.995435
780;1758638150.1054537
781;1758638150.2138388
782;1758638150.3224359
783;1758638150.4343305
784;1758638150.5395656
785;1758638150.6493847
786;1758638150.7594538
787;1758638151.2964644
788;1758638151.3046167
789;1758638151.3129628
790;1758638151.4168136
791;1758638151.526046
792;1758638151.6402876
793;1758638151.7437496
794;1758638151.844827
795;1758638151.960276
796;1758638152.067117
797;1758638152.1770341
798;1758638152.2909226
799;1758638152.3998897
800;1758638152.511384
801;1758638152.6213932
802;1758638152.7303908
803;1758638152.8423307
804;1758638152.9507148
805;1758638153.0588
806;1758638153.1687095
807;1758638153.2784219
808;1758638153.3868678
809;1758638153.4973605
810;1758638153.6108782
811;1758638153.7206771
812;1758638153.8303142
813;1758638153.9396057
814;1758638154.049844
815;1758638154.1586957
816;1758638154.2686193
817;1758638154.3767636
818;1758638154.4850206
819;1758638154.5955477
820;1758638154.704118
821;1758638154.815827
822;1758638154.9242213
823;1758638155.0319986
824;1758638155.1378188
825;1758638155.2467327
826;1758638155.3543527
827;1758638155.4641082
828;1758638155.592591
829;1758638155.6819353
830;1758638155.790873
831;1758638155.9004529
832;1758638156.4253716
833;1758638156.4552305
834;1758638156.572553
835;1758638156.6795588
836;1758638156.801677
837;1758638156.9105356
838;1758638157.0198133
839;1758638157.1295211
840;1758638157.2408693
841;1758638157.349409
842;1758638157.459309
843;1758638157.5705333
844;1758638157.6790617
845;1758638157.7880268
846;1758638157.8983753
847;1758638158.014888
848;1758638158.1234295
849;1758638158.2317765
850;1758638158.3407173
851;1758638158.4517605
852;1758638158.5632477
853;1758638158.666668
854;1758638158.776028
855;1758638158.8875012
856;1758638159.0004528
857;1758638159.108901
858;1758638159.2186074
859;1758638159.3276618
860;1758638159.43736
861;1758638159.5507436
862;1758638159.6597366
863;1758638159.7677424
864;1758638159.8761208
865;1758638159.9863544
866;1758638160.0955215
867;1758638160.2039826
868;1758638160.3122392
869;1758638160.4223769
870;1758638160.5308807
871;1758638160.640718
872;1758638160.7492728
873;1758638160.8614807
874;1758638161.9711826
875;1758638161.9803207
876;1758638161.9966195
877;1758638162.0885584
878;1758638162.2031012
879;1758638162.3122158
880;1758638162.4186063
881;1758638162.531338
882;1758638162.643611
883;1758638162.7586126
884;1758638162.868681
885;1758638162.9808488
886;1758638163.0887418
887;1758638163.2044795
888;1758638163.3104541
889;1758638163.4190757
890;1758638163.5299432
891;1758638163.6403022
892;1758638163.747286
893;1758638163.8578243
894;1758638163.9704893
895;1758638164.079208
896;1758638164.1901033
897;1758638164.2995236
898;1758638164.411923
899;1758638164.5195212
900;1758638164.6275587
901;1758638164.7383375
902;1758638164.8481388
903;1758638164.9586186
904;1758638165.0666718
905;1758638165.1777208
906;1758638165.2863219
907;1758638165.3867307
908;1758638165.4994457
909;1758638165.6105702
910;1758638165.7192352
911;1758638165.8282185
912;1758638165.9368408
913;1758638166.0635126
914;1758638166.155571
915;1758638166.2672775
916;1758638166.3720467
917;1758638166.4823818
918;1758638166.5918162
919;1758638166.7004826
920;1758638166.8102553
921;1758638166.9194171
922;1758638167.0286162
923;1758638167.1378844
924;1758638167.2508829
925;1758638167.3597703
926;1758638167.46755
927;1758638167.577776
928;1758638167.717524
929;1758638167.7953153
930;1758638167.9047291
931;1758638168.013061
932;1758638168.1218987
933;1758638168.232691
934;1758638168.3487206
935;1758638168.4547293
936;1758638168.5638485
937;1758638168.6743782
938;1758638168.7821925
939;1758638168.894145
940;1758638169.0025828
941;1758638169.1113153
942;1758638169.2202659
943;1758638169.333345
944;1758638169.4428794
945;1758638169.551733
946;1758638169.6618402
947;1758638169.7717664
948;1758638169.8813937
949;1758638169.9897995
950;1758638170.1005847
951;1758638170.2088835
952;1758638170.3187113
953;1758638170.4272797
954;1758638170.5398417
955;1758638170.6465874
956;1758638170.7477899
957;1758638170.8524055
958;1758638170.9589598
959;1758638172.219869
960;1758638172.2253993
961;1758638172.229561
962;1758638172.3472211
963;1758638172.4571235
964;1758638172.5655367
965;1758638172.6739852
966;1758638172.7827907
967;1758638172.8972514
968;1758638173.0032127
969;1758638173.1122851
970;1758638173.2204318
971;1758638173.3487942
972;1758638173.4405959
973;1758638173.5507019
974;1758638173.6595645
975;1758638173.769092
976;1758638173.877395
977;1758638174.0000715
978;1758638174.1026533
979;1758638174.2118824
980;1758638174.320581
981;1758638174.430493
982;1758638174.542054
983;1758638174.6515002
984;1758638174.7579148
985;1758638174.8672655
986;1758638174.975931
987;1758638175.0774121
988;1758638175.1823828
989;1758638175.2887058
990;1758638175.4031386
991;1758638175.514302
992;1758638175.6208162
993;1758638175.7306035
994;1758638175.8443966
995;1758638175.954692
996;1758638176.0647786
997;1758638176.1763053
998;1758638176.2868462
999;1758638176.397904
1000;1758638176.5043938
1001;1758638176.61563
1002;1758638176.7229643
1003;1758638176.835835
1004;1758638176.9417694
1005;1758638177.0515692
1006;1758638177.1598482
1007;1758638177.2694473
1008;1758638177.378902
1009;1758638177.4879882
1010;1758638177.5994585
1011;1758638177.7070525
1012;1758638177.8161094
1013;1758638177.9241056
1014;1758638178.0365403
1015;1758638178.1459272
1016;1758638178.2536235
1017;1758638178.3631144
1018;1758638178.4725537
1019;1758638178.5800722
1020;1758638178.688905
1021;1758638178.795673
1022;1758638178.9021754
1023;1758638179.0105963
1024;1758638179.1166458
1025;1758638179.224945
1026;1758638179.3628242
1027;1758638179.43827
1028;1758638179.5481112
1029;1758638179.6554217
1030;1758638179.76467
1031;1758638179.8697908
1032;1758638179.985489
1033;1758638180.0971622
1034;1758638180.2074702
1035;1758638180.3200624
1036;1758638180.4282372
1037;1758638180.5429566
1038;1758638180.6542835
1039;1758638180.762151
1040;1758638180.8712287
1041;1758638180.9822397
1042;1758638181.1040452
1043;1758638181.201941
1044;1758638181.3112833
1045;1758638181.421412
1046;1758638181.5283144
1047;1758638181.6401057
1048;1758638181.7473457
1049;1758638181.8558805
1050;1758638181.964835
1051;1758638182.073942
1052;1758638182.1825633
1053;1758638182.291975
1054;1758638182.402854
1055;1758638182.5115147
1056;1758638182.6227355
1057;1758638182.7320979
1058;1758638182.8443894
1059;1758638182.951153
1060;1758638183.0594528
1061;1758638183.1702797
1062;1758638183.278491
1063;1758638183.3825786
1064;1758638183.4980493
1065;1758638183.6061354
1066;1758638183.743571
1067;1758638183.8267667
1068;1758638183.9330816
1069;1758638184.042583
1070;1758638184.151879
1071;1758638184.2595856
1072;1758638184.374311
1073;1758638184.4820392
1074;1758638184.5926783
1075;1758638184.69935
1076;1758638184.809175
1077;1758638184.918419
1078;1758638185.0273898
1079;1758638185.1361494
1080;1758638185.2485526
1081;1758638185.3548298
1082;1758638185.464981
1083;1758638185.5750046
1084;1758638185.6827705
1085;1758638185.7927415
1086;1758638185.9043021
1087;1758638186.0151508
1088;1758638187.2789524
1089;1758638187.2864702
1090;1758638187.309842
1091;1758638187.4162076
1092;1758638187.5234604
1093;1758638187.6334772
1094;1758638187.7418308
1095;1758638187.849109
1096;1758638187.955876
1097;1758638188.0616267
1098;1758638188.178596
1099;1758638188.2787564
1100;1758638188.3871064
1101;1758638188.5004487
1102;1758638188.6104188
1103;1758638188.7283435
1104;1758638188.8361368
1105;1758638188.9489613
1106;1758638189.0574481
1107;1758638189.1678455
1108;1758638189.278655
1109;1758638189.394193
1110;1758638189.5021138
1111;1758638189.616723
1112;1758638189.7347915
1113;1758638189.8790994
1114;1758638189.9637325
1115;1758638190.0690434
1116;1758638190.18026
1117;1758638190.2915862
1118;1758638190.41148
1119;1758638190.5246105
1120;1758638190.6309392
1121;1758638190.7491295
1122;1758638190.8590598
1123;1758638190.9708314
1124;1758638191.0831099
1125;1758638191.1967509
1126;1758638191.3071823
1127;1758638191.4178033
1128;1758638191.5283759
1129;1758638191.652976
1130;1758638191.754454
1131;1758638191.8642895
1132;1758638191.9765463
1133;1758638192.092538
1134;1758638192.2020357
1135;1758638192.3149433
1136;1758638192.4239757
1137;1758638192.5387366
1138;1758638192.6441214
1139;1758638192.7546606
1140;1758638192.862115
1141;1758638192.9721553
1142;1758638193.0795414
1143;1758638193.1944056
1144;1758638193.3015156
1145;1758638193.4108891
1146;1758638193.520254
1147;1758638193.6294973
1148;1758638193.739802
1149;1758638193.8515117
1150;1758638193.9560294
1151;1758638194.066089
1152;1758638194.175175
1153;1758638194.284575
1154;1758638194.4000313
1155;1758638194.5103147
1156;1758638194.6214585
1157;1758638194.7330215
1158;1758638194.840161
1159;1758638194.9635634
1160;1758638195.0712385
1161;1758638195.1828709
1162;1758638195.294719
1163;1758638195.4145994
1164;1758638195.5782535
1165;1758638195.7148762
1166;1758638195.8343108
1167;1758638195.943518
1168;1758638196.0750854
1169;1758638196.2752702
1170;1758638196.349082
1171;1758638196.4562085
1172;1758638196.5643232
1173;1758638196.6729007
1174;1758638196.7832162
1175;1758638196.8925471
1176;1758638197.0004313
1177;1758638197.1133168
1178;1758638197.219168
1179;1758638197.3283658
1180;1758638197.4406857
1181;1758638197.5488446
1182;1758638197.658601
1183;1758638197.7684171
1184;1758638197.878372
1185;1758638197.9868371
1186;1758638198.0960991
1187;1758638198.204926
1188;1758638198.3152807
1189;1758638198.4230006
1190;1758638198.5323076
1191;1758638198.642835
1192;1758638198.75202
1193;1758638198.8619778
1194;1758638198.9694932
1195;1758638199.080267
1196;1758638199.187162
1197;1758638199.2915747
1198;1758638199.399654
1199;1758638199.5103164
1200;1758638199.6166658
1201;1758638199.724572
1202;1758638199.8327525
1203;1758638199.9418283
1204;1758638200.0480936
1205;1758638200.1554945
1206;1758638200.2634447
1207;1758638200.3722625
1208;1758638200.479218
1209;1758638200.5863914
1210;1758638200.697794
1211;1758638200.803579
1212;1758638200.9139502
1213;1758638201.0220838
1214;1758638201.1326728
1215;1758638201.2427018
1216;1758638202.1743538
1217;1758638202.2231812
1218;1758638202.3439193
1219;1758638202.4486337
1220;1758638202.5615985
1221;1758638202.6720047
1222;1758638202.781182
1223;1758638202.8920872
1224;1758638203.000312
1225;1758638203.116052
1226;1758638203.2220995
1227;1758638203.3313444
1228;1758638203.4409263
1229;1758638203.54318
1230;1758638203.655418
1231;1758638203.7656434
1232;1758638203.8759222
1233;1758638203.9848952
1234;1758638204.1007633
1235;1758638204.2107222
1236;1758638204.3200402
1237;1758638204.4293888
1238;1758638204.5391057
1239;1758638204.648173
1240;1758638204.7560174
1241;1758638204.8657806
1242;1758638204.9784791
1243;1758638205.0874906
1244;1758638205.1985245
1245;1758638205.3097343
1246;1758638205.4187171
1247;1758638205.527872
1248;1758638205.6371694
1249;1758638205.7469072
1250;1758638205.8554528
1251;1758638205.9634643
1252;1758638206.0733523
1253;1758638206.1855829
1254;1758638206.292701
1255;1758638206.4015841
1256;1758638206.5131547
1257;1758638206.62005
1258;1758638206.7325418
1259;1758638206.8312447
1260;1758638206.9436526
1261;1758638207.052792
1262;1758638207.1622553
1263;1758638207.272664
1264;1758638207.3860402
1265;1758638207.5118544
1266;1758638207.6039622
1267;1758638207.7137587
1268;1758638207.8244903
1269;1758638207.9321756
1270;1758638208.0447774
1271;1758638208.161317
1272;1758638208.2644975
1273;1758638208.3757322
