timestamp;Roll;Lat;Lng;Pitch
402407.22553011135;1.1142418384552002;47.6942493;-2.8198817;-3.921964406967163
402507.22553011135;1.1508444547653198;47.6942237;-2.819858;-3.7926626205444336
402607.22553011135;0.6946748495101929;47.6942237;-2.819858;-3.7717835903167725
402707.22553011135;0.6742032766342163;47.694198;-2.8198342;-3.9356837272644043
402807.22553011135;1.4949736595153809;47.694198;-2.8198342;-4.052184104919434
402907.22553011135;2.8525469303131104;47.6941723;-2.8198107;-4.113544464111328
403007.22553011135;2.799027919769287;47.6941723;-2.8198107;-3.940782070159912
403107.22553011135;2.671215295791626;47.6941723;-2.8198107;-3.7639663219451904
403207.22553011135;2.8405699729919434;47.6941461;-2.8197873;-3.7626779079437256
403307.22553011135;2.906639337539673;47.6941203;-2.8197633;-3.8292317390441895
403407.22553011135;2.103405475616455;47.6941203;-2.8197633;-3.972327709197998
403507.22553011135;0.9410613775253296;47.6940929;-2.8197413;-4.0498881340026855
403607.22553011135;0.7039908766746521;47.6940929;-2.8197413;-3.9365482330322266
403707.22553011135;0.4937410056591034;47.6940662;-2.8197179;-4.057377815246582
403807.22553011135;0.6467360854148865;47.6940662;-2.8197179;-4.019500732421875
403907.22553011135;-0.18384525179862976;47.6940392;-2.819695;-3.9278602600097656
404007.22553011135;-0.7591894865036011;47.6940392;-2.819695;-3.570951461791992
404107.22553011135;-0.7853859663009644;47.6940392;-2.819695;-3.0995965003967285
404207.22553011135;-0.45057186484336853;47.6940123;-2.819672;-2.738849639892578
404307.22553011135;-1.1064494848251343;47.6939853;-2.8196499;-2.1467010974884033
404407.22553011135;-1.071712613105774;47.6939853;-2.8196499;-1.6679972410202026
404507.22553011135;-1.2265048027038574;47.6939583;-2.8196281;-1.0951684713363647
404607.22553011135;-1.0987536907196045;47.6939583;-2.8196281;-1.1317503452301025
404707.22553011135;-1.071364402770996;47.6939316;-2.8196059;-1.2230993509292603
404807.22553011135;-1.4373221397399902;47.6939316;-2.8196059;-1.056192398071289
404907.22553011135;-1.504298210144043;47.693905;-2.8195838;-0.8134045600891113
405007.22553011135;-1.2630529403686523;47.693905;-2.8195838;-0.7473767995834351
405107.22553011135;-1.2671124935150146;47.693905;-2.8195838;-0.6621972918510437
405207.22553011135;-0.9469231963157654;47.6938788;-2.8195611;-0.5548923015594482
405307.22553011135;-0.48943617939949036;47.6938527;-2.8195392;-0.47187283635139465
405407.22553011135;-0.1977035254240036;47.6938527;-2.8195392;-0.48754656314849854
405507.22553011135;0.11624495685100555;47.6938265;-2.8195178;-0.3891092836856842
405607.22553011135;0.05328115075826645;47.6938265;-2.8195178;-0.2520558536052704
405707.22553011135;-0.12713825702667236;47.6938003;-2.8194967;-0.030109260231256485
405807.22553011135;-0.48040950298309326;47.6938003;-2.8194967;-0.007710455916821957
405907.22553011135;-1.055476188659668;47.6937744;-2.8194755;-0.19464725255966187
406007.22553011135;-1.5524429082870483;47.6937744;-2.8194755;-0.3014483153820038
406107.22553011135;-2.104635238647461;47.6937744;-2.8194755;-0.504792332649231
406207.22553011135;-2.5737812519073486;47.6937484;-2.8194546;-0.5865784883499146
406307.22553011135;-3.471652030944824;47.6937227;-2.8194337;-0.8342406153678894
406407.22553011135;-4.113408088684082;47.6937227;-2.8194337;-1.0456041097640991
406507.22553011135;-4.042731761932373;47.6936975;-2.8194124;-1.5501060485839844
406607.22553011135;-4.022762775421143;47.6936975;-2.8194124;-1.7918938398361206
406707.22553011135;-2.976452350616455;47.693672;-2.8193915;-2.240485906600952
406807.22553011135;-2.657183885574341;47.693672;-2.8193915;-2.4173128604888916
406907.22553011135;-0.7650755047798157;47.6936471;-2.8193699;-2.229581117630005
407007.22553011135;0.23079125583171844;47.6936471;-2.8193699;-2.161675453186035
407107.22553011135;0.07830207049846648;47.6936471;-2.8193699;-2.237952470779419
407207.22553011135;-0.1479606181383133;47.693622;-2.8193492;-2.0778417587280273
407307.22553011135;-0.18758299946784973;47.6935967;-2.8193293;-1.9409288167953491
407407.22553011135;0.7163283228874207;47.6935967;-2.8193293;-1.9413061141967773
407507.22553011135;0.5444765686988831;47.6935719;-2.8193088;-1.9138133525848389
407607.22553011135;-0.17679177224636078;47.6935719;-2.8193088;-1.9610620737075806
407707.22553011135;-0.9512572288513184;47.6935471;-2.8192884;-2.251976490020752
407807.22553011135;-1.6284922361373901;47.6935471;-2.8192884;-2.55531644821167
407907.22553011135;-1.5358752012252808;47.6935223;-2.819268;-3.1586689949035645
408007.22553011135;-1.4713877439498901;47.6935223;-2.819268;-3.439603090286255
408107.22553011135;-0.7141125202178955;47.6935223;-2.819268;-3.6350345611572266
408207.22553011135;-0.1556115746498108;47.6934971;-2.8192477;-3.693607807159424
408307.22553011135;1.3707735538482666;47.6934723;-2.8192269;-3.5721099376678467
408407.22553011135;1.8221158981323242;47.6934723;-2.8192269;-3.54018235206604
408507.22553011135;1.6848777532577515;47.6934472;-2.8192061;-3.484610080718994
408607.22553011135;1.7922948598861694;47.6934472;-2.8192061;-3.2710518836975098
408707.22553011135;2.007239580154419;47.6934222;-2.8191854;-2.8569228649139404
408807.22553011135;1.6893795728683472;47.6934222;-2.8191854;-2.4561562538146973
408907.22553011135;1.7764307260513306;47.6933965;-2.8191659;-1.8221698999404907
409007.22553011135;2.0706698894500732;47.6933965;-2.8191659;-1.2481083869934082
409107.22553011135;1.5440984964370728;47.6933965;-2.8191659;-0.6521927118301392
409207.22553011135;0.6011658310890198;47.6933718;-2.8191459;-0.5716080069541931
409307.22553011135;0.901953935623169;47.6933466;-2.8191267;0.0025242615956813097
409407.22553011135;0.7866774797439575;47.6933466;-2.8191267;0.26596713066101074
409507.22553011135;0.8936468958854675;47.6933215;-2.8191082;0.37504440546035767
409607.22553011135;0.7879607081413269;47.6933215;-2.8191082;0.3584352731704712
409707.22553011135;0.4489029049873352;47.6932964;-2.8190902;0.1708994209766388
409807.22553011135;0.48339417576789856;47.6932964;-2.8190902;0.06371749937534332
409907.22553011135;0.49968311190605164;47.6932712;-2.8190729;-0.15120618045330048
410007.22553011135;0.15290439128875732;47.6932712;-2.8190729;-0.49925127625465393
410107.22553011135;-0.37590721249580383;47.6932712;-2.8190729;-1.1121301651000977
410207.22553011135;-0.07433896511793137;47.6932459;-2.819056;-1.4462753534317017
410307.22553011135;0.5706993937492371;47.6932208;-2.8190387;-1.9278024435043335
410407.22553011135;1.1708543300628662;47.6932208;-2.8190387;-2.0917935371398926
410507.22553011135;2.0277068614959717;47.6931958;-2.819021;-1.9689507484436035
410607.22553011135;1.8913582563400269;47.6931958;-2.819021;-2.1973018646240234
410707.22553011135;-0.18165193498134613;47.6931703;-2.8190038;-2.4665260314941406
410807.22553011135;-0.9131180047988892;47.6931703;-2.8190038;-2.678496837615967
410907.22553011135;0.14101482927799225;47.6931448;-2.8189868;-2.7121169567108154
411007.22553011135;0.7849985361099243;47.6931448;-2.8189868;-2.9005024433135986
411107.22553011135;0.5700652599334717;47.6931448;-2.8189868;-3.719818115234375
411207.22553011135;1.2411680221557617;47.693119;-2.8189701;-3.7216286659240723
411307.22553011135;1.487166404724121;47.6930927;-2.8189534;-3.665982246398926
411407.22553011135;1.0886473655700684;47.6930927;-2.8189534;-3.5767924785614014
411507.22553011135;1.8023563623428345;47.6930669;-2.8189364;-3.0779404640197754
411607.22553011135;1.000351905822754;47.6930669;-2.8189364;-1.8359904289245605
411707.22553011135;-2.556140184402466;47.6930406;-2.8189199;0.3918398916721345
411807.22553011135;-6.560216903686523;47.6930406;-2.8189199;1.145202398300171
411907.22553011135;-8.073409080505371;47.6930152;-2.8189021;1.128296971321106
412007.22553011135;-8.597288131713867;47.6930152;-2.8189021;1.2242074012756348
412107.22553011135;-9.24424934387207;47.6930152;-2.8189021;1.6785377264022827
